x,y,s
1,2,X
2,3,X
3,4,X
4,5,X
5,6,X
1,3,X
2,4,X
3,5,X
4,6,X
1,4,X
2,5,X
3,6,X
4,7,X
1,5,X
2,6,X
3,7,X
1,6,X
2,7,X
3,8,X
1,7,X
2,8,X
1,8,X
2,9,X
1,9,X
