x,y,s
1,2,1
2,3,2
3,4,X
4,5,X
5,6,X
6,7,X
1,3,1
2,4,2
3,5,X
4,6,X
5,7,X
1,4,1
2,5,X
3,6,X
4,7,X
1,5,1
2,6,X
3,7,X
1,6,3
2,7,X
1,7,1
