x,y,s
2,3,2
4,5,X
6,7,X
2,4,2
4,6,X
6,8,X
2,5,X
4,7,X
2,6,X
4,8,X
2,7,X
2,8,X
1,2,1
3,4,X
5,6,X
7,8,X
1,3,1
3,5,X
5,7,X
1,4,1
3,6,X
5,8,X
1,5,1
3,7,X
1,6,3
3,8,X
1,7,1
1,8,3
